"authors","PY","title","idNacsos","doi","includeStudy","effectSize.type","effectNumber","locationOfInformation","studyDesignType","studyDesignType2","studyDesignType3","dependentVariable.co2GHG","dependentVariable.totalCapita","dependentVariable.levelsGrowthrates","logTransformation","largerRoBDummy","Notes.largerRoB","effectSize.informationComplete","effectSize.statisticalEstimate","effectSize.statisticalEstimate.standardized","effectSize.direction","effectSize.cumulativePeriodic","standardError","standardError.standardized","tStatistic","pvalue","confidenceIntervall","sampleSize.total","sampleSize.treatment","sampleSize.control","NumberOfObservations","significanceLevel","mainSpecification","carbonPriceMean","carbonPriceMean.standardized","carbonPriceMeanCurrencyBaseYear.standardized","timeAggregationLevel","entityAggregation","meanEmissions","emissionSector","fuelType","usedData","notes","idStudy","confidenceIntervall.level","confidenceIntervall.lowerBound","confidenceIntervall.upperBound","intervention","intervention_granular","label","did","panel_with_FE","panel_without_FE","synthetic_control","matching","rdd","study_design","idEffect","introduction_date","start_date","end_date","duration","RoB.treat","RoB.control","Notes.RoB.selection","RoB.confounders","Notes.RoB.confounders","RoB.other","Notes.RoB.other","RoB","carbonPriceMean.USD.2010","energy","industry","transport","buildings","industrial_sectors","consumer_sectors","tax","cap_and_trade"
"Yang, BW; Liu, LP; Yin, YH",2021,"Will China's low-carbon policy balance emission reduction and economic development? Evidence from two provinces","4484201","10.1108/IJCCSM-08-2020-0093","include","introduction effect","1","Table 3, col: ""policy effect index"", year 2015","DiD","synthetic control",NA,"CO2","Total","Levels","level-level","No",NA,"complete",-40.39,NA,"decrease","periodic",NA,NA,NA,0.0555555555555556,NA,25,1,24,NA,NA,NA,NA,NA,NA,"Year","state/region",354.3825,"allcoveredsectors","all fuels","national bureau of statistics, China statistical yearbook and China energy statistical yearbook","The metric of the effect size as well as the mean are unclear, but they are of the same metric. The mean was calculated from Table three, averaging the counterfactual emissions after implementation.","4484201_1",NA,NA,NA,"Chinese pilot ETS","Hubei pilot ETS","Yang et al. (2021)",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"synthetic control",620,2012-01-01,2003-01-01,2015-12-31,4,"Probably No","Probably No","The study analyses the effect of the Hubei pilot ETS and uses the other non-pilot regions as a control group. It is not clear why only one of the pilot regions is analysed, though it is argued that ""the economic growth, industrial structure and energy
structure of Hubei province are very representative"" and it has the largest carbon market in China in terms of trading volume and other indicators. The selection of the control variables is enhanced by using a SCM.","Probably No","The study uses a number of economic, demographic and energy variables to weight the donor provinces.","Probably No",NA,"low",4.07888903607194,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
"Yang, XY; Jiang, P; Pan, Y",2020,"Does China's carbon emission trading policy have an employment double dividend and a Porter effect?","3856774","10.1016/j.enpol.2020.111492","include","introduction effect","1","Table 5, column 2","DiD","Panel w/ entity&time FE",NA,"CO2","Total","Levels","log-level","Yes","Estimation without control variables.","complete",-0.118,NA,"decrease","periodic",0.036,NA,NA,NA,NA,30,6,24,210,"0.99",NA,NA,NA,NA,"Year","state/region",24615.2,"allcoveredsectors","all fuels","China Statistical Yearbook","Mean emissions are taken from table 3 and represent mean emissions in treated areas during treatment period, but the metric is not known.","3856774_1",NA,NA,NA,"Chinese pilot ETS","Chinese pilot ETS","Yang et al. (2020)",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"DiD panel FE",621,2014-01-01,2010-01-01,2016-12-31,3,"Probably No","Probably No","The study analyses Chinese regions with and without ETS policies.","Probably No","The study controlls for various economic, demographic and regulation factors and uses object and time fixed effects.","Probably Yes","The analysed data is discribed as: ""this paper selects industrial enterprises above the designated scale from 2006 to 2016 in 30 Chinese provinces and cities"". Thus the data cannot be expected to be complete or representative.","medium",5.31500039807659,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
"Yang, XY; Jiang, P; Pan, Y",2020,"Does China's carbon emission trading policy have an employment double dividend and a Porter effect?","3856774","10.1016/j.enpol.2020.111492","include","introduction effect","2","Table 5, column 5","DiD","Panel w/ entity&time FE",NA,"CO2","Total","Levels","log-level","No",NA,"complete",-0.15,NA,"decrease","periodic",0.0386,NA,NA,NA,NA,30,6,24,210,"0.99",NA,NA,NA,NA,"Year","state/region",24615.2,"allcoveredsectors","all fuels","China Statistical Yearbook","Mean emissions are taken from table 3 and represent mean emissions in treated areas during treatment period, but the metric is not known.","3856774_1",NA,NA,NA,"Chinese pilot ETS","Chinese pilot ETS","Yang et al. (2020)",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"DiD panel FE",622,2014-01-01,2010-01-01,2016-12-31,3,"Probably No","Probably No","The study analyses Chinese regions with and without ETS policies.","Probably No","The study controlls for various economic, demographic and regulation factors and uses object and time fixed effects.","Probably Yes","The analysed data is discribed as: ""this paper selects industrial enterprises above the designated scale from 2006 to 2016 in 30 Chinese provinces and cities"". Thus the data cannot be expected to be complete or representative.","medium",5.31500039807659,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
"Yang, XY; Jiang, P; Pan, Y",2020,"Does China's carbon emission trading policy have an employment double dividend and a Porter effect?","3856774","10.1016/j.enpol.2020.111492","include","introduction effect","3","Table 6, column 4","DiD","Panel w/ entity&time FE",NA,"CO2","Total","Levels","log-level","No",NA,"complete",-0.141,NA,"decrease","periodic",0.0464,NA,NA,NA,NA,26,2,24,182,"0.99",NA,NA,NA,NA,"Year","state/region",24615.2,"allcoveredsectors","all fuels","China Statistical Yearbook","Mean emissions are taken from table 3 and represent mean emissions in treated areas during treatment period, but the metric is not known.","3856774_1",NA,NA,NA,"Chinese pilot ETS","Chinese pilot ETS","Yang et al. (2020)",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"DiD panel FE",623,2014-01-01,2010-01-01,2016-12-31,3,"Probably No","Probably No","The study analyses Chinese regions with and without ETS policies.","Probably No","The study controlls for various economic, demographic and regulation factors and uses object and time fixed effects.","Probably Yes","The analysed data is discribed as: ""this paper selects industrial enterprises above the designated scale from 2006 to 2016 in 30 Chinese provinces and cities"". Thus the data cannot be expected to be complete or representative.","medium",3.60727207767097,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
"Yang, XY; Jiang, P; Pan, Y",2020,"Does China's carbon emission trading policy have an employment double dividend and a Porter effect?","3856774","10.1016/j.enpol.2020.111492","include","introduction effect","4","Table 7, column 4","DiD","Panel w/ entity&time FE",NA,"CO2","Total","Levels","log-level","No",NA,"complete",-0.155,NA,"decrease","periodic",0.0458,NA,NA,NA,NA,30,6,24,330,"0.99",NA,NA,NA,NA,"Year","state/region",24615.2,"allcoveredsectors","all fuels","China Statistical Yearbook","Mean emissions are taken from table 3 and represent mean emissions in treated areas during treatment period, but the metric is not known.","3856774_1",NA,NA,NA,"Chinese pilot ETS","Chinese pilot ETS","Yang et al. (2020)",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"DiD panel FE",624,2014-01-01,2006-01-01,2016-12-31,3,"Probably No","Probably No","The study analyses Chinese regions with and without ETS policies.","Probably No","The study controlls for various economic, demographic and regulation factors and uses object and time fixed effects.","Probably Yes","The analysed data is discribed as: ""this paper selects industrial enterprises above the designated scale from 2006 to 2016 in 30 Chinese provinces and cities"". Thus the data cannot be expected to be complete or representative.","medium",5.31500039807659,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
"Yang, ZF;  Yuan, YN;  Zhang, QZ",2022,"Carbon Emission Trading Scheme, Carbon Emissions Reduction and Spatial Spillover Effects: Quasi-Experimental Evidence From China","5195941","10.3389/fenvs.2021.824298","include","introduction effect","1","Page 4 ; table 2 : column 1 ; line 1","DiD","Panel w/ entity&time FE",NA,"CO2","Total","Levels","log-level","Yes","No control variables","complete",-0.263,NA,"decrease","periodic",0.0739,NA,NA,NA,NA,29,NA,NA,493,"0.99","main specification",NA,NA,NA,"Year","state/region",9.946,"allcoveredsectors","all fuels","China UrbanStatistical Yearbook, China Energy Statistical Yearbook","Mean annual emissions (log of carbon emissions) of the full sample (29 provinces) over the full observation period (2003-2019)","5195941_1",NA,NA,NA,"Chinese pilot ETS","Chinese pilot ETS","Yang et al. (2022)",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"DiD panel FE",625,2013-01-01,2003-01-01,2019-12-31,7,"Probably No","Probably No","The sample included data from 29 provinces and municipalities from 2003 to 2019 ( ETS in Fujian Province was established in 2017, which is different from other pilot regions and the pilot operation period is relatively short, so Fujian Province is excluded from the sample in this paper). The treatment group is made up of the two pilot provinces and four municipalities directly under the central government that implemented the ETS, and the control group is made up of the non-pilot provinces and autonomous regions.","Probably No","Controls time fixed effects and province fixed effects. Includes control variables : Industrialization level ; economic development leve; population density ; international direct investment ; service industry development level ; degree of openness to the world","Probably No",NA,"low",4.90961974983363,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
"Yang, ZF;  Yuan, YN;  Zhang, QZ",2022,"Carbon Emission Trading Scheme, Carbon Emissions Reduction and Spatial Spillover Effects: Quasi-Experimental Evidence From China","5195941","10.3389/fenvs.2021.824298","include","introduction effect","2","Page 4 ; table 2 : column 2 ; line 1","DiD","Panel w/ entity&time FE",NA,"CO2","Total","Levels","log-level","No","With control variables","complete",-0.282,NA,"decrease","periodic",0.0772,NA,NA,NA,NA,29,NA,NA,493,"0.99","main specification",NA,NA,NA,"Year","state/region",9.946,"allcoveredsectors","all fuels","China UrbanStatistical Yearbook, China Energy Statistical Yearbook","Mean annual emissions (log of carbon emissions) of the full sample (29 provinces) over the full observation period (2003-2019)","5195941_1",NA,NA,NA,"Chinese pilot ETS","Chinese pilot ETS","Yang et al. (2022)",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"DiD panel FE",626,2013-01-01,2003-01-01,2019-12-31,7,"Probably No","Probably No","The sample included data from 29 provinces and municipalities from 2003 to 2019 ( ETS in Fujian Province was established in 2017, which is different from other pilot regions and the pilot operation period is relatively short, so Fujian Province is excluded from the sample in this paper). The treatment group is made up of the two pilot provinces and four municipalities directly under the central government that implemented the ETS, and the control group is made up of the non-pilot provinces and autonomous regions.","Probably No","Controls time fixed effects and province fixed effects. Includes control variables : Industrialization level ; economic development leve; population density ; international direct investment ; service industry development level ; degree of openness to the world","Probably No",NA,"low",4.90961974983363,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
"Yang, ZF;  Yuan, YN;  Zhang, QZ",2022,"Carbon Emission Trading Scheme, Carbon Emissions Reduction and Spatial Spillover Effects: Quasi-Experimental Evidence From China","5195941","10.3389/fenvs.2021.824298","include","introduction effect","3","Page 4 ; table 2 : column 3 ; line 1","DiD","Panel w/ entity&time FE",NA,"CO2","Total","Levels","log-level","Yes","No control variables","complete",-0.575,NA,"decrease","periodic",0.263,NA,NA,NA,NA,29,NA,NA,493,"0.95","main specification",NA,NA,NA,"Year","state/region",9.658,"allcoveredsectors","Coal","China UrbanStatistical Yearbook, China Energy Statistical Yearbook","Mean annual emissions (log of carbon emissions from coal consumption) of the full sample (29 provinces) over the full observation period (2003-2019)","5195941_1",NA,NA,NA,"Chinese pilot ETS","Chinese pilot ETS","Yang et al. (2022)",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"DiD panel FE",627,2013-01-01,2003-01-01,2019-12-31,7,"Probably No","Probably No","The sample included data from 29 provinces and municipalities from 2003 to 2019 ( ETS in Fujian Province was established in 2017, which is different from other pilot regions and the pilot operation period is relatively short, so Fujian Province is excluded from the sample in this paper). The treatment group is made up of the two pilot provinces and four municipalities directly under the central government that implemented the ETS, and the control group is made up of the non-pilot provinces and autonomous regions.","Probably No","Controls time fixed effects and province fixed effects. Includes control variables : Industrialization level ; economic development leve; population density ; international direct investment ; service industry development level ; degree of openness to the world","Probably No",NA,"low",4.90961974983363,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
"Yang, ZF;  Yuan, YN;  Zhang, QZ",2022,"Carbon Emission Trading Scheme, Carbon Emissions Reduction and Spatial Spillover Effects: Quasi-Experimental Evidence From China","5195941","10.3389/fenvs.2021.824298","include","introduction effect","4","Page 4 ; table 2 : column 4 ; line 1","DiD","Panel w/ entity&time FE",NA,"CO2","Total","Levels","log-level","No","With control variables","complete",-0.488,NA,"decrease","periodic",0.152,NA,NA,NA,NA,29,NA,NA,493,"0.95","main specification",NA,NA,NA,"Year","state/region",9.658,"allcoveredsectors","Coal","China UrbanStatistical Yearbook, China Energy Statistical Yearbook","Mean annual emissions (log of carbon emissions from coal consumption) of the full sample (29 provinces) over the full observation period (2003-2019)","5195941_1",NA,NA,NA,"Chinese pilot ETS","Chinese pilot ETS","Yang et al. (2022)",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"DiD panel FE",628,2013-01-01,2003-01-01,2019-12-31,7,"Probably No","Probably No","The sample included data from 29 provinces and municipalities from 2003 to 2019 ( ETS in Fujian Province was established in 2017, which is different from other pilot regions and the pilot operation period is relatively short, so Fujian Province is excluded from the sample in this paper). The treatment group is made up of the two pilot provinces and four municipalities directly under the central government that implemented the ETS, and the control group is made up of the non-pilot provinces and autonomous regions.","Probably No","Controls time fixed effects and province fixed effects. Includes control variables : Industrialization level ; economic development leve; population density ; international direct investment ; service industry development level ; degree of openness to the world","Probably No",NA,"low",4.90961974983363,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
"Yang, ZF;  Yuan, YN;  Zhang, QZ",2022,"Carbon Emission Trading Scheme, Carbon Emissions Reduction and Spatial Spillover Effects: Quasi-Experimental Evidence From China","5195941","10.3389/fenvs.2021.824298","include","introduction effect","5","Page 7 ; table 5 : column 1 ; line 1","DiD","Panel w/ entity&time FE",NA,"CO2","Total","Levels","log-level",NA,NA,"complete",-0.431,NA,"decrease","periodic",0.106,NA,NA,NA,NA,29,NA,NA,493,"0.99",NA,NA,NA,NA,"Year","state/region",9.946,"allcoveredsectors","all fuels","China UrbanStatistical Yearbook, China Energy Statistical Yearbook","SDID model under the spatial distance weight Matrix W1 - Mean annual emissions (log of carbon emissions) of the full sample (29 provinces) over the full observation period (2003-2019)","5195941_1",NA,NA,NA,"Chinese pilot ETS","Chinese pilot ETS","Yang et al. (2022)",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"DiD panel FE",629,2013-01-01,2003-01-01,2019-12-31,7,"Probably No","Probably No","The sample included data from 29 provinces and municipalities from 2003 to 2019 ( ETS in Fujian Province was established in 2017, which is different from other pilot regions and the pilot operation period is relatively short, so Fujian Province is excluded from the sample in this paper). The treatment group is made up of the two pilot provinces and four municipalities directly under the central government that implemented the ETS, and the control group is made up of the non-pilot provinces and autonomous regions.","Probably No","Controls time fixed effects and province fixed effects. Includes control variables : Industrialization level ; economic development leve; population density ; international direct investment ; service industry development level ; degree of openness to the world","Probably No",NA,"low",4.90961974983363,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
