"authors","PY","title","idNacsos","doi","includeStudy","effectSize.type","effectNumber","locationOfInformation","studyDesignType","studyDesignType2","studyDesignType3","dependentVariable.co2GHG","dependentVariable.totalCapita","dependentVariable.levelsGrowthrates","logTransformation","largerRoBDummy","Notes.largerRoB","effectSize.informationComplete","effectSize.statisticalEstimate","effectSize.statisticalEstimate.standardized","effectSize.direction","effectSize.cumulativePeriodic","standardError","standardError.standardized","tStatistic","pvalue","confidenceIntervall","sampleSize.total","sampleSize.treatment","sampleSize.control","NumberOfObservations","significanceLevel","mainSpecification","carbonPriceMean","carbonPriceMean.standardized","carbonPriceMeanCurrencyBaseYear.standardized","timeAggregationLevel","entityAggregation","meanEmissions","emissionSector","fuelType","usedData","notes","idStudy","confidenceIntervall.level","confidenceIntervall.lowerBound","confidenceIntervall.upperBound","intervention","intervention_granular","label","did","panel_with_FE","panel_without_FE","synthetic_control","matching","rdd","study_design","idEffect","introduction_date","start_date","end_date","duration","RoB.treat","RoB.control","Notes.RoB.selection","RoB.confounders","Notes.RoB.confounders","RoB.other","Notes.RoB.other","RoB","carbonPriceMean.USD.2010","energy","industry","transport","buildings","industrial_sectors","consumer_sectors","tax","cap_and_trade","effect_size_transformation","transformation_issues","uncertainty_measure","effect_size_percent","SE_percent"
"Runst, P; Thonipara, A",2020,"Dosis facit effectum why the size of the carbon tax matters: Evidence from the Swedish residential sector","4377961","10.1016/j.eneco.2020.104898","include","introduction effect","29","Figure 4a, 2002, data received from authors","synthetic control",NA,NA,"CO2","Total","Levels","level-level",NA,NA,"complete",-0.099018901870399,NA,"decrease","periodic",NA,NA,-0.928899491647271,0.176470588235294,NA,19,1,18,NA,NA,NA,NA,NA,NA,"Year","country",1.76,"Buildings","all fuels","Odyssee-Mure","The synthetic conrol estimates were provided by the authors upon request. Only estimates from model specification 5 are captured here. The p-values are visually interpreted from Figure 6 in the article.","4377961_1",NA,NA,NA,"Swedish carbon tax","Swedish carbon tax","Runst & Thonipara (2020)",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"synthetic control",415,2001-01-01,1990-01-01,2016-12-31,16.0082191780822,"Probably Yes","Probably No","The study analyses the introduction effect of a carbon tax in Sweden in 2001, when the tax was raised from 40 to 100 euro. The authors note that they will ""underestimate the overall tax effect"". Still the increase in the tax can be a biased estimate of the introduction effect. The study uses 17 European countries as the controll group.","Probably No","The sutdy uses ""electricity and oil prices, GDP per capita, and heating degree days"" as controll variables as well as fixed effects.","Probably No",NA,"medium",124.467748229423,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,"level-level, introduction effect",NA,"p value",-5.62607396990903,6.05670906325074
"Runst, P; Thonipara, A",2020,"Dosis facit effectum why the size of the carbon tax matters: Evidence from the Swedish residential sector","4377961","10.1016/j.eneco.2020.104898","include","introduction effect","30","Figure 4a, 2003, data received from authors","synthetic control",NA,NA,"CO2","Total","Levels","level-level",NA,NA,"complete",-0.160033358705029,NA,"decrease","periodic",NA,NA,-1.5647264713618,0.0588235294117647,NA,19,1,18,NA,NA,NA,NA,NA,NA,"Year","country",1.76,"Buildings","all fuels","Odyssee-Mure","The synthetic conrol estimates were provided by the authors upon request. Only estimates from model specification 5 are captured here. The p-values are visually interpreted from Figure 6 in the article.","4377961_1",NA,NA,NA,"Swedish carbon tax","Swedish carbon tax","Runst & Thonipara (2020)",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"synthetic control",416,2001-01-01,1990-01-01,2016-12-31,16.0082191780822,"Probably Yes","Probably No","The study analyses the introduction effect of a carbon tax in Sweden in 2001, when the tax was raised from 40 to 100 euro. The authors note that they will ""underestimate the overall tax effect"". Still the increase in the tax can be a biased estimate of the introduction effect. The study uses 17 European countries as the controll group.","Probably No","The sutdy uses ""electricity and oil prices, GDP per capita, and heating degree days"" as controll variables as well as fixed effects.","Probably No",NA,"medium",124.467748229423,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,"level-level, introduction effect",NA,"p value",-9.09280447187665,5.81111436298709
"Runst, P; Thonipara, A",2020,"Dosis facit effectum why the size of the carbon tax matters: Evidence from the Swedish residential sector","4377961","10.1016/j.eneco.2020.104898","include","introduction effect","31","Figure 4a, 2004, data received from authors","synthetic control",NA,NA,"CO2","Total","Levels","level-level",NA,NA,"complete",-0.139473242142656,NA,"decrease","periodic",NA,NA,-1.18683143275582,0.117647058823529,NA,19,1,18,NA,NA,NA,NA,NA,NA,"Year","country",1.76,"Buildings","all fuels","Odyssee-Mure","The synthetic conrol estimates were provided by the authors upon request. Only estimates from model specification 5 are captured here. The p-values are visually interpreted from Figure 6 in the article.","4377961_1",NA,NA,NA,"Swedish carbon tax","Swedish carbon tax","Runst & Thonipara (2020)",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"synthetic control",417,2001-01-01,1990-01-01,2016-12-31,16.0082191780822,"Probably Yes","Probably No","The study analyses the introduction effect of a carbon tax in Sweden in 2001, when the tax was raised from 40 to 100 euro. The authors note that they will ""underestimate the overall tax effect"". Still the increase in the tax can be a biased estimate of the introduction effect. The study uses 17 European countries as the controll group.","Probably No","The sutdy uses ""electricity and oil prices, GDP per capita, and heating degree days"" as controll variables as well as fixed effects.","Probably No",NA,"medium",124.467748229423,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,"level-level, introduction effect",NA,"p value",-7.92461603083275,6.67712011336927
"Runst, P; Thonipara, A",2020,"Dosis facit effectum why the size of the carbon tax matters: Evidence from the Swedish residential sector","4377961","10.1016/j.eneco.2020.104898","include","introduction effect","32","Figure 4a, 2005, data received from authors","synthetic control",NA,NA,"CO2","Total","Levels","level-level",NA,NA,"complete",-0.206299475226449,NA,"decrease","periodic",NA,NA,-1.18683143275582,0.117647058823529,NA,19,1,18,NA,NA,NA,NA,NA,NA,"Year","country",1.76,"Buildings","all fuels","Odyssee-Mure","The synthetic conrol estimates were provided by the authors upon request. Only estimates from model specification 5 are captured here. The p-values are visually interpreted from Figure 6 in the article.","4377961_1",NA,NA,NA,"Swedish carbon tax","Swedish carbon tax","Runst & Thonipara (2020)",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"synthetic control",418,2001-01-01,1990-01-01,2016-12-31,16.0082191780822,"Probably Yes","Probably No","The study analyses the introduction effect of a carbon tax in Sweden in 2001, when the tax was raised from 40 to 100 euro. The authors note that they will ""underestimate the overall tax effect"". Still the increase in the tax can be a biased estimate of the introduction effect. The study uses 17 European countries as the controll group.","Probably No","The sutdy uses ""electricity and oil prices, GDP per capita, and heating degree days"" as controll variables as well as fixed effects.","Probably No",NA,"medium",124.467748229423,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,"level-level, introduction effect",NA,"p value",-11.7215610924118,9.87634871212875
"Runst, P; Thonipara, A",2020,"Dosis facit effectum why the size of the carbon tax matters: Evidence from the Swedish residential sector","4377961","10.1016/j.eneco.2020.104898","include","introduction effect","33","Figure 4a, 2006, data received from authors","synthetic control",NA,NA,"CO2","Total","Levels","level-level",NA,NA,"complete",-0.331535522221331,NA,"decrease","periodic",NA,NA,-1.5647264713618,0.0588235294117647,NA,19,1,18,NA,NA,NA,NA,NA,NA,"Year","country",1.76,"Buildings","all fuels","Odyssee-Mure","The synthetic conrol estimates were provided by the authors upon request. Only estimates from model specification 5 are captured here. The p-values are visually interpreted from Figure 6 in the article.","4377961_1",NA,NA,NA,"Swedish carbon tax","Swedish carbon tax","Runst & Thonipara (2020)",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"synthetic control",419,2001-01-01,1990-01-01,2016-12-31,16.0082191780822,"Probably Yes","Probably No","The study analyses the introduction effect of a carbon tax in Sweden in 2001, when the tax was raised from 40 to 100 euro. The authors note that they will ""underestimate the overall tax effect"". Still the increase in the tax can be a biased estimate of the introduction effect. The study uses 17 European countries as the controll group.","Probably No","The sutdy uses ""electricity and oil prices, GDP per capita, and heating degree days"" as controll variables as well as fixed effects.","Probably No",NA,"medium",124.467748229423,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,"level-level, introduction effect",NA,"p value",-18.8372455807575,12.0386827509623
"Runst, P; Thonipara, A",2020,"Dosis facit effectum why the size of the carbon tax matters: Evidence from the Swedish residential sector","4377961","10.1016/j.eneco.2020.104898","include","introduction effect","34","Figure 4a, 2007, data received from authors","synthetic control",NA,NA,"CO2","Total","Levels","level-level",NA,NA,"complete",-0.342175018467672,NA,"decrease","periodic",NA,NA,-1.18683143275582,0.117647058823529,NA,19,1,18,NA,NA,NA,NA,NA,NA,"Year","country",1.76,"Buildings","all fuels","Odyssee-Mure","The synthetic conrol estimates were provided by the authors upon request. Only estimates from model specification 5 are captured here. The p-values are visually interpreted from Figure 6 in the article.","4377961_1",NA,NA,NA,"Swedish carbon tax","Swedish carbon tax","Runst & Thonipara (2020)",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"synthetic control",420,2001-01-01,1990-01-01,2016-12-31,16.0082191780822,"Probably Yes","Probably No","The study analyses the introduction effect of a carbon tax in Sweden in 2001, when the tax was raised from 40 to 100 euro. The authors note that they will ""underestimate the overall tax effect"". Still the increase in the tax can be a biased estimate of the introduction effect. The study uses 17 European countries as the controll group.","Probably No","The sutdy uses ""electricity and oil prices, GDP per capita, and heating degree days"" as controll variables as well as fixed effects.","Probably No",NA,"medium",124.467748229423,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,"level-level, introduction effect",NA,"p value",-19.4417624129359,16.3812331527083
"Runst, P; Thonipara, A",2020,"Dosis facit effectum why the size of the carbon tax matters: Evidence from the Swedish residential sector","4377961","10.1016/j.eneco.2020.104898","include","introduction effect","35","Figure 4a, 2008, data received from authors","synthetic control",NA,NA,"CO2","Total","Levels","level-level",NA,NA,"complete",-0.318209789279311,NA,"decrease","periodic",NA,NA,-1.18683143275582,0.117647058823529,NA,19,1,18,NA,NA,NA,NA,NA,NA,"Year","country",1.76,"Buildings","all fuels","Odyssee-Mure","The synthetic conrol estimates were provided by the authors upon request. Only estimates from model specification 5 are captured here. The p-values are visually interpreted from Figure 6 in the article.","4377961_1",NA,NA,NA,"Swedish carbon tax","Swedish carbon tax","Runst & Thonipara (2020)",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"synthetic control",421,2001-01-01,1990-01-01,2016-12-31,16.0082191780822,"Probably Yes","Probably No","The study analyses the introduction effect of a carbon tax in Sweden in 2001, when the tax was raised from 40 to 100 euro. The authors note that they will ""underestimate the overall tax effect"". Still the increase in the tax can be a biased estimate of the introduction effect. The study uses 17 European countries as the controll group.","Probably No","The sutdy uses ""electricity and oil prices, GDP per capita, and heating degree days"" as controll variables as well as fixed effects.","Probably No",NA,"medium",124.467748229423,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,"level-level, introduction effect",NA,"p value",-18.0801016635972,15.2339255302796
"Runst, P; Thonipara, A",2020,"Dosis facit effectum why the size of the carbon tax matters: Evidence from the Swedish residential sector","4377961","10.1016/j.eneco.2020.104898","include","introduction effect","36","Figure 4a, 2009, data received from authors","synthetic control",NA,NA,"CO2","Total","Levels","level-level",NA,NA,"complete",-0.33939782008321,NA,"decrease","periodic",NA,NA,-1.18683143275582,0.117647058823529,NA,19,1,18,NA,NA,NA,NA,NA,NA,"Year","country",1.76,"Buildings","all fuels","Odyssee-Mure","The synthetic conrol estimates were provided by the authors upon request. Only estimates from model specification 5 are captured here. The p-values are visually interpreted from Figure 6 in the article.","4377961_1",NA,NA,NA,"Swedish carbon tax","Swedish carbon tax","Runst & Thonipara (2020)",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"synthetic control",422,2001-01-01,1990-01-01,2016-12-31,16.0082191780822,"Probably Yes","Probably No","The study analyses the introduction effect of a carbon tax in Sweden in 2001, when the tax was raised from 40 to 100 euro. The authors note that they will ""underestimate the overall tax effect"". Still the increase in the tax can be a biased estimate of the introduction effect. The study uses 17 European countries as the controll group.","Probably No","The sutdy uses ""electricity and oil prices, GDP per capita, and heating degree days"" as controll variables as well as fixed effects.","Probably No",NA,"medium",124.467748229423,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,"level-level, introduction effect",NA,"p value",-19.2839670501824,16.2482779929455
"Runst, P; Thonipara, A",2020,"Dosis facit effectum why the size of the carbon tax matters: Evidence from the Swedish residential sector","4377961","10.1016/j.eneco.2020.104898","include","introduction effect","37","Figure 4a, 2010, data received from authors","synthetic control",NA,NA,"CO2","Total","Levels","level-level",NA,NA,"complete",-0.317565732626711,NA,"decrease","periodic",NA,NA,-1.18683143275582,0.117647058823529,NA,19,1,18,NA,NA,NA,NA,NA,NA,"Year","country",1.76,"Buildings","all fuels","Odyssee-Mure","The synthetic conrol estimates were provided by the authors upon request. Only estimates from model specification 5 are captured here. The p-values are visually interpreted from Figure 6 in the article.","4377961_1",NA,NA,NA,"Swedish carbon tax","Swedish carbon tax","Runst & Thonipara (2020)",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"synthetic control",423,2001-01-01,1990-01-01,2016-12-31,16.0082191780822,"Probably Yes","Probably No","The study analyses the introduction effect of a carbon tax in Sweden in 2001, when the tax was raised from 40 to 100 euro. The authors note that they will ""underestimate the overall tax effect"". Still the increase in the tax can be a biased estimate of the introduction effect. The study uses 17 European countries as the controll group.","Probably No","The sutdy uses ""electricity and oil prices, GDP per capita, and heating degree days"" as controll variables as well as fixed effects.","Probably No",NA,"medium",124.467748229423,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,"level-level, introduction effect",NA,"p value",-18.0435075356086,15.2030920631346
"Runst, P; Thonipara, A",2020,"Dosis facit effectum why the size of the carbon tax matters: Evidence from the Swedish residential sector","4377961","10.1016/j.eneco.2020.104898","include","introduction effect","38","Figure 4a, 2011, data received from authors","synthetic control",NA,NA,"CO2","Total","Levels","level-level",NA,NA,"complete",-0.317188982524052,NA,"decrease","periodic",NA,NA,-1.5647264713618,0.0588235294117647,NA,19,1,18,NA,NA,NA,NA,NA,NA,"Year","country",1.76,"Buildings","all fuels","Odyssee-Mure","The synthetic conrol estimates were provided by the authors upon request. Only estimates from model specification 5 are captured here. The p-values are visually interpreted from Figure 6 in the article.","4377961_1",NA,NA,NA,"Swedish carbon tax","Swedish carbon tax","Runst & Thonipara (2020)",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"synthetic control",424,2001-01-01,1990-01-01,2016-12-31,16.0082191780822,"Probably Yes","Probably No","The study analyses the introduction effect of a carbon tax in Sweden in 2001, when the tax was raised from 40 to 100 euro. The authors note that they will ""underestimate the overall tax effect"". Still the increase in the tax can be a biased estimate of the introduction effect. The study uses 17 European countries as the controll group.","Probably No","The sutdy uses ""electricity and oil prices, GDP per capita, and heating degree days"" as controll variables as well as fixed effects.","Probably No",NA,"medium",124.467748229423,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,"level-level, introduction effect",NA,"p value",-18.0221012797757,11.5177327217395
